ts,P>1_mean,P>1_max,P>5_mean,P>5_max,P>10_mean,P>10_max,P>30_mean,P>30_max,P>50_mean,P>50_max,P>100_mean,P>100_max,E>0.8_mean,E>0.8_max,E>2.0_mean,E>2.0_max,Year,Month,Day,Hour,Speed,Density,Radio Flux 10.7,група
2017-09-20 21:00:00,84.36667,118.0,0.26683334,0.493,0.193,0.328,0.094325,0.124,0.065641664,0.1,0.031525,0.0514,200250.0,208000.0,72833.336,78800.0,2017,9,20,21,455.0,3.8,,тиха
2017-09-20 22:00:00,71.708336,114.0,0.25958332,0.386,0.20891666,0.346,0.098908335,0.168,0.069875,0.139,0.035516668,0.0613,190333.33,197000.0,61433.332,66800.0,2017,9,20,22,453.0,2.8,,тиха
2017-09-20 23:00:00,59.583332,91.5,0.24408333,0.373,0.18466668,0.333,0.09683334,0.159,0.0648,0.104,0.035075,0.0662,178333.33,184000.0,51841.668,54800.0,2017,9,20,23,455.0,2.2,,тиха
2017-09-21 00:00:00,46.425,71.1,0.28083333,0.419,0.20158333,0.335,0.117300004,0.253,0.0784,0.16,0.036325,0.0613,170166.67,180000.0,45450.0,51500.0,2017,9,21,0,452.0,1.9,73.0,тиха
2017-09-21 01:00:00,37.408333,56.3,0.26825002,0.375,0.19666666,0.335,0.116075,0.255,0.07819167,0.16,0.039483335,0.0737,159833.33,164000.0,38200.0,41400.0,2017,9,21,1,453.0,1.9,,тиха
2017-09-21 02:00:00,36.841663,48.6,0.35724998,0.774,0.22933334,0.493,0.100841664,0.154,0.07156666,0.129,0.038883332,0.0737,150583.33,158000.0,32333.334,36000.0,2017,9,21,2,453.0,1.9,,тиха
2017-09-21 03:00:00,27.324999,39.8,0.38033333,0.678,0.19875,0.411,0.09375,0.126,0.068616666,0.0941,0.035458334,0.0691,135083.33,143000.0,24566.666,28600.0,2017,9,21,3,450.0,2.0,,тиха
2017-09-21 04:00:00,16.550001,29.8,0.39325,0.591,0.19641668,0.272,0.10561667,0.185,0.071891665,0.111,0.03125,0.042,120833.336,131000.0,18641.666,21900.0,2017,9,21,4,452.0,2.1,,тиха
2017-09-21 05:00:00,9.0725,15.2,0.5338333,0.878,0.25591668,0.422,0.10389167,0.148,0.070758335,0.0987,0.037933335,0.0662,99925.0,109000.0,12593.333,15100.0,2017,9,21,5,445.0,1.7,,тиха
2017-09-21 06:00:00,9.601666,27.5,0.5165833,0.943,0.24691667,0.449,0.102425,0.132,0.0726,0.101,0.036983334,0.0761,89841.664,129000.0,12579.167,23800.0,2017,9,21,6,443.0,1.5,,тиха
2017-09-21 07:00:00,9.558333,12.8,0.43358335,0.758,0.22133334,0.384,0.088099994,0.176,0.06175,0.127,0.027700001,0.0461,132250.0,139000.0,26158.334,28800.0,2017,9,21,7,434.0,1.5,,тиха
2017-09-21 08:00:00,8.098333,10.2,0.531,0.921,0.25866666,0.488,0.11936667,0.304,0.08383334,0.199,0.036675002,0.0601,105916.664,113000.0,19191.666,21300.0,2017,9,21,8,431.0,1.7,,тиха
2017-09-21 09:00:00,5.7483335,8.17,0.47091666,0.83,0.23591666,0.508,0.119925,0.297,0.08280834,0.185,0.03884167,0.0761,87166.664,104000.0,13641.667,18500.0,2017,9,21,9,447.0,1.0,,тиха
2017-09-21 10:00:00,6.7683334,9.85,0.48633334,0.98,0.25425002,0.409,0.11205,0.233,0.07608333,0.161,0.035208333,0.062,82975.0,93700.0,13583.333,16300.0,2017,9,21,10,438.0,1.0,,тиха
2017-09-21 11:00:00,8.5,11.9,0.5249167,0.875,0.25441667,0.519,0.103933334,0.147,0.076683335,0.135,0.03975,0.0761,86983.336,92900.0,15216.667,17100.0,2017,9,21,11,419.0,1.7,,тиха
2017-09-21 12:00:00,14.343333,22.2,0.40116668,0.556,0.19491667,0.333,0.09516666,0.137,0.06600834,0.0991,0.036125,0.0705,98750.0,106000.0,20175.0,22500.0,2017,9,21,12,414.0,1.8,,тиха
2017-09-21 13:00:00,21.449999,26.3,0.56125003,0.954,0.29433334,0.543,0.10999167,0.136,0.07128333,0.0965,0.038075,0.0613,106916.664,113000.0,23283.334,24500.0,2017,9,21,13,397.0,1.9,,тиха
2017-09-21 14:00:00,21.400002,31.2,0.35325,0.551,0.20733333,0.328,0.11173334,0.216,0.078925,0.135,0.039166667,0.0687,133916.67,143000.0,32541.666,37800.0,2017,9,21,14,382.0,2.1,,тиха
2017-09-21 15:00:00,28.891668,41.9,0.29966667,0.629,0.20275001,0.466,0.097675,0.151,0.065008335,0.101,0.035191666,0.0687,148666.67,151000.0,41091.668,43400.0,2017,9,21,15,381.0,2.2,,тиха
2017-09-21 16:00:00,32.458332,44.5,0.30200002,0.822,0.20233333,0.459,0.09251667,0.149,0.06846667,0.125,0.03528333,0.0686,147166.67,151000.0,42008.332,43700.0,2017,9,21,16,375.0,2.3,,тиха
2017-09-21 17:00:00,51.766666,77.2,0.285,0.341,0.18966667,0.266,0.095725,0.188,0.06650833,0.139,0.032775,0.0761,155750.0,159000.0,49458.332,51200.0,2017,9,21,17,365.0,3.0,,тиха
2017-09-21 18:00:00,57.600002,82.0,0.25691667,0.425,0.17916667,0.263,0.09763333,0.163,0.071875,0.116,0.039925,0.0811,170000.0,176000.0,60341.668,65900.0,2017,9,21,18,375.0,2.8,,тиха
2017-09-21 19:00:00,63.166668,93.1,0.37249997,0.795,0.22983335,0.472,0.110641666,0.157,0.0743,0.105,0.04019167,0.0687,180250.0,186000.0,65750.0,66800.0,2017,9,21,19,394.0,1.3,,тиха
2017-09-21 20:00:00,42.1025,78.9,0.3975,0.833,0.22683334,0.429,0.089325,0.138,0.06998333,0.105,0.039691668,0.0737,178750.0,186000.0,63175.0,70500.0,2017,9,21,20,379.0,1.8,,тиха
2017-09-21 21:00:00,50.783337,71.7,0.48925003,0.788,0.31758335,0.501,0.121358335,0.204,0.07746667,0.147,0.033416666,0.0524,175833.33,177000.0,58350.0,60300.0,2017,9,21,21,380.0,1.8,,тиха
2017-09-21 22:00:00,39.0,48.8,0.35,0.536,0.20024998,0.31,0.09435833,0.143,0.07063333,0.108,0.0396,0.0798,167750.0,176000.0,49366.668,54400.0,2017,9,21,22,387.0,1.1,,тиха
2017-09-21 23:00:00,28.824999,42.1,0.465,0.861,0.25783333,0.506,0.113575004,0.168,0.07810833,0.111,0.045124996,0.0733,150083.33,160000.0,37525.0,44400.0,2017,9,21,23,380.0,1.0,,тиха
2017-09-22 00:00:00,,,,,,,,,,,,,,,,,2017,9,22,0,381.0,1.0,,
